img_path,question,h,r,t,answer,fold
./data/image/141600220220712160704.jpg,이미지의 딜은 어떤 식물이야?,Dill,subject,Medicinal plants,Medicinal plants,1.0
./data/image/120201620220624104116.jpg,이미지에서 영장상목에 속하는 동물은 무엇이니?,Human,superorder,Euarchontoglires,people,1.0
./data/image/112200320220706171317.jpg,이미지 속 건설기계의 이름은 뭐지?,Loader (equipment),subject,Heavy equipment,Loader (equipment),1.0
./data/image/120401120220929110336.jpg,이미지 속의 척삭동물은 무슨 하목에 속하니?,Agamidae,phylum,Chordate,Iguanomorpha,1.0
./data/image/120209420220802142146.jpg,이미지 안 개속에 포함되는 동물의 강은 뭐야?,Coyote,subject,Canis,a mammal,1.0
./data/image/120209020220802152349.jpg,이미지 속 영국의 개 품종은 무엇일까?,Yorkshire Terrier,subject,british_dog_breeds,yorkshire terrier,1.0
./data/image/130500420220627171416.jpg,이미지 안의 철봉은 어떤 체조 기구일까?,Horizontal bar,subject,mechanical_gymnastics_apparatus,a machine,1.0
./data/image/122203620220913161807.jpg,이미지 속 앵무새를 뭐라고 해?,macaw,RelatedTo,parrot,macaw,1.0
./data/image/120206720220720132202.jpg,이미지 속 여우원숭이는 무엇에 속할까?,Lemur,suborder,Strepsirrhini,Strepsirrhini,1.0
./data/image/122101320220915175759.jpg,이미지에 있는 절지동물은 무슨 아문에 속하니?,Merostomata,phylum,Arthropod,chelicerata,1.0
./data/image/141201320220711134112.jpg,이미지 내 진달래는 무슨 식물에 해당할까?,Rhododendron mucronulatum,subject,Medicinal plants,Medicinal plants,1.0
./data/image/150101020220712185109.jpg,볼링은 무슨 종목에 속해?,Ten-pin bowling,subject,Ball game,Ball game,1.0
./data/image/122202520220728131655.jpg,이미지 속 명금류에 속하는 것은 어느 나라의 텃새야?,Daurian redstart,subject,Korean_resident bird,Korea,1.0
./data/image/120100320220622164230.jpg,이미지 속 절지동물은 어떤 아목에 속해?,Butterfly,phylum,Arthropod,Glossata,1.0
./data/image/130100520220811110213.jpg,이미지 안의 개인화기는 무엇이니?,Rifle,subject,personal weapon,rifle,1.0
./data/image/211301120220831143617.jpg,한국의 문화와 관련 있는 이미지 속 도기는 뭐지?,Onggi,subject,pottery,Onggi,1.0
./data/image/116000620220802153725.jpg,이미지 안 용암과 관계 있는 것은 뭐야?,volcano,RelatedTo,lava,volcano,1.0
./data/image/150100820220712181413.jpg,이미지에서 미식축구는 몇 명으로 경기를 하니?,American football,personnel,11 (number),11,1.0
./data/image/150100120220706174308.jpg,이미지 속 야구는 무슨 종목에 포함될까?,Baseball,category,Ball game,Ball game,1.0
./data/image/140200620220715172915.jpg,국화군에 해당하는 감자는 어디에 포함하니?,Potato,order,Solanales,Solanales,1.0
./data/image/110102620220729133117.jpg,이미지에 있는 종은 어느 나라에서 발명했을까?,Bell,subject,chinese invention,china,1.0
./data/image/180300220220915133950.jpg,이미지에서 원숭이하목에 해당하는 척추동물을 뭐라고 하지?,Human,subphylum,Vertebrate,people,1.0
./data/image/141501920220727161423.jpg,이미지 속 유독식물은 어느 과에 속할까?,Phytolacca americana,subject,Poisonous plants,Phytolaccaceae,1.0
./data/image/150100620220712171654.jpg,이미지에서 올림픽 경기 종목은 무엇일까?,Rugby football,subject,Olympic sports,rugby,1.0
./data/image/110200820220621135907.jpg,이미지 속 캐나다 요리는 무엇이니?,Doughnut,subject,Canadian cuisine,doughnut,1.0
./data/image/134500220220725172712.jpg,이미지에 있는 과일 리큐어 기반 칵테일을 뭐라고 해?,Margarita,subject,fruit_liqueur_based_cocktail,margarita,1.0
./data/image/110200820220810175625.jpg,이미지에서 캐나다와 미국 요리는 뭐지?,Doughnut,subject,American cuisine,doughnut,1.0
./data/image/120201820220818183939.jpg,이미지 속 초식동물은 무엇이니?,Leporidae,subject,Herbivore,rabbit,1.0
./data/image/130302120220627172331.jpg,이미지 내 가위는 무엇에 속해?,Scissors,subject,tool,tool,1.0
./data/image/120203420220707111237.jpg,이미지 안의 너구리는 무슨 부류에 속해 있니?,Common raccoon dog,class,Mammal,a mammal,1.0
./data/image/134000320220801160540.jpg,이미지 속 변환기는 무엇이니?,Sensor,subject,converter,sensor,1.0
./data/image/141600220220712161033.jpg,이미지 안 딜은 무슨 식물이니?,Dill,subject,Medicinal plants,Medicinal plants,1.0
./data/image/120202520220824140304.jpg,바다 이미지에서 로라시아상목에 해당하는 것은 뭘까?,Cetacea,superorder,Laurasiatheria,whale,1.0
./data/image/130900720220715164920.jpg,이미지 속 조이스틱을 뭐라고도 부를까?,Joystick,subject,Game controller,Game controller,1.0
./data/image/110600820220718153203.jpg,이미지 내 가로등은 무엇이야?,Street light,subject,Lighting,Lighting on the road,1.0
./data/image/110400220220621141137.jpg,이미지 속 소화전은 무슨 시설물이야?,Fire hydrant,subject,road_facility,Road facilities,1.0
./data/image/120201620220624112119.jpg,이미지 내에서 유인원에 해당하는 사람은 어디에 포함되니?,Human,subject,Ape,a primate,1.0
./data/image/140100520220705171615.jpg,이미지 내 파초과에 해당하는 열대 과일은 무엇일까?,Banana,subject,Tropical fruit,banana,1.0
./data/image/140101020220916113611.jpg,이미지 안 식물의 미분류문은 무엇에 해당하니?,Date palm,kingdom,Plant,ia genus,1.0
./data/image/150101820220713101751.jpg,필드하키는 무엇에 속하지?,Field hockey,subject,Ball game,Ball game,1.0
./data/image/141201920220726144619.jpg,이미지 속 가지과 식물은 어떤 미분류목에 속하니?,Solanum nigrum,family,Solanaceae,Asterids,1.0
./data/image/131700120220708154455.jpg,이미지에서 기학에 해당하는 물체는 무엇이니?,Rainbow flag,subject,Vexillology,rainbow flag,1.0
./data/image/110101920220801102527.jpg,타악기에 속하고 체명악기에 포함되는 건 뭐야?,Gong,subject,Idiophone,ball,1.0
./data/image/150800120220713142752.jpg,이미지 안에 사람은 어떤 동물에 속하니?,Human,phylum,Chordate,chordate,1.0
./data/image/130201320220715171553.jpg,이미지 안 젓가락은 어디의 발명품이지?,Chopsticks,subject,chinese invention,china,1.0
./data/image/151100720220713110154.jpg,이미지 속 스포츠 시설은 뭐지?,Health club,subject,Sports_Facilities,a health club,1.0
./data/image/180800520220907143926.jpg,잔디밭 이미지에 있는 이탈리아의 탑은 뭐야?,grass,RelatedTo,lawn,leaning tower of pisa,1.0
./data/image/120201620220624111128.jpg,이미지 속 영장류에 속하는 건 무엇이지?,Human,order,Primate,people,1.0
./data/image/120101220220715130551.jpg,이미지 속 메뚜기아목에 속한 곤충의 이름은 뭘까?,Caelifera,suborder,Caelifera,grasshopper,1.0
./data/image/110701220220729174403.jpg,이미지 안의 안경을 뭐라고 부를까?,Sunglasses,subject,Glasses,a sunglasses,1.0
./data/image/113700320220719111504.jpg,이미지 속 수갱을 파서 만드는 수도 시설은 뭐야?,Well,subject,water supply_facility,a good well,1.0
./data/image/122203320220803112218.jpg,홍학목에 속하는 홍학의 문은 뭐니?,Flamingo,order,Flamingo,chordate,1.0
./data/image/120201920220623144808.jpg,살아있는 화석에 해당하는 동물은 뭐야?,Red panda,subject,Living fossil,red panda,1.0
./data/image/120801320220715135652.jpg,이미지 안 해마는 무엇에 포함되는 동물이야?,Seahorse,order,Syngnathiformes,Syngnathiformes,1.0
./data/image/110200320220621160003.jpg,이미지 속 독일의 길거리 음식은 뭐야?,Hamburger,subject,Street food,hamburgers,1.0
./data/image/120100320220817164553.jpg,이미지 안 절지동물은 어떤 하목에 속하니?,Butterfly,phylum,Arthropod,Heteroneura,1.0
./data/image/110201120220714151136.jpg,이미지 내 감자 튀김은 어떤 나라 음식이지?,French fries,subject,French cuisine,France,1.0
./data/image/141403320220727140559.jpg,이미지 속 식물은 무엇의 상징일까?,Narcissus (plant),subject,symbol of Wales,wales,1.0
./data/image/132302120220708161715.jpg,이미지에서 도로 시설물로 통신 기기에 해당하는 것은 뭐야?,Utility pole,subject,road_facility,utility pole,1.0
./data/image/120207120220810144641.jpg,이미지 속 치타는 무슨 강에 속하는 척삭동물이야?,Cheetah,class,Mammal,a mammal,1.0
./data/image/180600920220926152622.jpg,이미지에 있는 영장류의 문은 뭘까?,Human,order,Primate,chordate,1.0
./data/image/120204620220707103909.jpg,이미지 내 고양이아목인 생물은 무슨 종류야?,Hyena,class,Mammal,a mammal,1.0
./data/image/140100120220628160219.jpg,이미지 안 사과는 무엇에 속하는 식물일까?,Apple,order,Rosales,Rosales,1.0
./data/image/132303020220708164256.jpg,프로펠러는 어느 나라 발명품이니?,Propeller,subject,swedish invention,Sweden,1.0
./data/image/120202220220822163637.jpg,이미지 안 쥐목에 속하는 설치류는 뭐야?,Tree squirrel,order,Rodent,squirrels,1.0
./data/image/122203620220913155739.jpg,이미지 안 숲에 앵무새의 이름은 무엇이야?,broadleaf,DerivedFrom,broad,macaw,1.0
./data/image/211000220220926125655.jpg,이미지 안의 도기는 어느 나라의 문화재일까?,Joseon white porcelain,subject,Korea's cultural assets,Korea,1.0
./data/image/112500720220729161307.jpg,이미지에서 우편과 관련이 있는 것은 뭘까?,Post box,subject,Mail,mailbox,1.0
./data/image/150101520220712182626.jpg,테니스는 무슨 스포츠로 불릴까?,Tennis,subject,List of sports,rackets,1.0
./data/image/134200520220829145621.jpg,이미지 내 영국의 발명품은 뭐야?,Postage stamp,subject,british invention,postage stamp,1.0
./data/image/141204020220805140721.jpg,이미지 내 초롱꽃과인 데이지는 무슨 과에 속해?,Bellis perennis,subject,Campanulaceae,chrysanthemum,1.0
./data/image/120200720220822104103.jpg,이미지 내 거대동물의 문은 뭐야 ?,Elephant,subject,Megafauna,chordate,1.0
./data/image/120205520220715132728.jpg,이미지 내 척삭동물은 어떤 강에 해당할까?,Cougar,class,Mammal,a mammal,1.0
./data/image/141000120220711131800.jpg,이미지 안 속씨식물은 무슨 목에 해당하니?,Cannabis sativa,order,Rosales,Rosales,1.0
./data/image/110700220220705183151.jpg,이미지 안 사람은 무엇에 포함되는 동물일까?,Human,superorder,Euarchontoglires,Euarchontoglires,1.0
./data/image/141901320220727174819.jpg,이미지 안 푸에르토리코의 식물상이 해당하는 미분류목은 뭐야?,Papaya,subject,Flora of Puerto Rico,Rosids,1.0
./data/image/120208620220802130601.jpg,이미지 안 수렵견은 어느 나라의 개 품종이니?,Beagle,subject,dog_breeds of england,england,1.0
./data/image/120400620220929165821.jpg,이미지에서 살무사과에 속하는 피충류는 뭐야?,Rattlesnake,subject,Viperidae,rattlesnake,1.0
./data/image/120202720220824170656.jpg,이미지 내 초원에 있는 척삭동물을 뭐라고 할까?,Cattle,phylum,Chordate,cows,1.0
./data/image/141402520220726155222.jpg,이미지 속 식물은 어느 목에 속하니?,Iris domestica,kingdom,Plant,Asparagales,1.0
./data/image/120104620220927170547.jpg,이미지 속 절지동물에 속하는 곤충은 무엇이니?,Pieris rapae,class,Insect,pieris rapae,1.0
./data/image/131800820221025162601.jpg,이미지 속 회화 재료는 어디에 있니?,Canvas,subject,painting_material,art house,1.0
./data/image/120600120220624130758.jpg,이미지 속 복족류에 해당하는 동물은 뭐야?,Snail,subject,Gastropoda,snail,1.0
./data/image/111200720220706134350.jpg,이미지 내 사람은 어떤 것에 포함되는 동물이야?,Human,subclass,Theria,Theria,1.0
./data/image/110102620220729141031.jpg,종은 어느 나라의 발명품이니?,Bell,subject,chinese invention,china,1.0
./data/image/140100820220705162039.jpg,이미지 내 딸기는 무엇에 해당되는 식물이지?,Strawberry,subject,Rosoideae,Rosoideae,1.0
./data/image/120101620220715112236.jpg,이미지 안 벼룩은 무엇에 속해?,Flea,subject,Parasite,Parasite,1.0
./data/image/113700120220808182000.jpg,이미지 속 토목공학과 관련된 것은 뭐야?,Dam,subject,Civil engineering,dams,1.0
./data/image/121100320220721151555.jpg,이미지 내 소악류에 속하는 유병목의 동물은 무엇일까?,Capitulum mitella,class,Maxillopoda,Capitulum mitella,1.0
./data/image/141900220220727153847.jpg,가지는 어떤 채소에 속하니?,Eggplant,subject,Vegetable,Fruit vegetables,1.0
./data/image/170100120220808154944.jpg,이미지 속 유타 주의 상징에 해당하는 것은 무엇이니?,Honeycomb,subject,Utah_Caution_Symbol,a bee hive,1.0
./data/image/120600120220624131138.jpg,이미지 안 연체동물에 속하며 복족류인 동물의 이름은 뭐지?,Snail,class,Gastropoda,snail,1.0
./data/image/150101320220712175456.jpg,이미지 속 단체 경기에 속하는 운동을 뭐라고 불러?,Korfball,subject,Team sport,Korfball,1.0
./data/image/110201420220714182323.jpg,이미지 속 중국에서 만든 요리는 뭐야?,Spring roll,subject,Chinese cuisine,Spring roll,1.0
./data/image/131101020220715163042.jpg,포유류에 해당하는 동물은 이미지 속에서 뭐니?,Human,class,Mammal,people,1.0
./data/image/151100720220713110908.jpg,헬스클럽은 무엇에 속할까?,Health club,subject,Sports_Facilities,Sports facility,1.0
./data/image/132400120220708170904.jpg,이미지 속 잉글랜드의 발명품은 무엇일까?,Machine gun,subject,England's invention,machine gun,1.0
./data/image/120207020220810113402.jpg,족제비의 목은 무엇일까?,Siberian weasel,order,Carnivora,Carnivora,1.0
./data/image/111500120220706140454.jpg,이미지 속 곡예는 무슨 예술에 해당하니?,Acrobatics,subject,Performing arts,a performance,1.0
./data/image/140201520220718113236.jpg,이미지 속 옥수수는 무엇에 포함될까?,Maize,family,Poaceae,poaceae,1.0
./data/image/132101120220817113404.jpg,이미지 속 위생과 연관 있는 것은 무엇일까?,Soap,subject,Hygiene,soap,1.0
./data/image/120800820220715145415.jpg,이미지 속 갑각류에 속한 절지동물은 무엇일까?,Shrimp,phylum,Arthropod,shrimp,1.0
./data/image/134101420221025135633.jpg,이미지 내 유물은 어느 종교와 관련되어 있니?,True Cross,subject,Artifact (archaeology),christianity,1.0
./data/image/120101220220818145641.jpg,메뚜기의 문은 뭘까?,Caelifera,phylum,Arthropod,arthropod,1.0
./data/image/120400120220624170228.jpg,이미지 안 파충류는 뭐니?,Turtle,class,Reptile,turtle,1.0
./data/image/141400220220923134829.jpg,이미지에 있는 외떡잎식물이 속하는 과는 뭐야?,Clivia miniata,family,Amaryllidaceae,Amaryllidaceae,1.0
./data/image/210700420220916152200.jpg,이미지 내 잎벌레상과에 해당하는 것의 아목은 무엇이지?,sawyer,suborder,Polyphaga,Polyphaga,1.0
./data/image/120500420220929144455.jpg,이미지 내 양서류에 해당하는 동물을 뭐라고 하지?,Tadpole,subject,Amphibian,tadpole,1.0
./data/image/141401020221018163538.jpg,이미지 내 원예 식물이 해당하는 목은 무엇이지?,Mirabilis jalapa,subject,Gardening_Plants,Caryophyllales,1.0
./data/image/160301020220714103002.jpg,이미지 속 무기 화합물은 무엇이니?,Water,subject,Inorganic compound,the water,1.0
./data/image/122600320220901165856.jpg,이미지 내 두족류에 속하는 연체동물은 뭐야?,Nautilus,class,Cephalopod,nautilidae,1.0
